year,semester,under,major,subcode,subclass,subname,credit,time,hour,professor,size,isEnglish,isEngineer,oddEven,certify,exam,recommend,recommendGrade,registerRefer,explane,etc
2017 학년도,1학기,학부,전인교육원,HSS3004,1,특수교육과장애의이해,3,수 13:30~16:15 [MA203],3,안영회,36,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,HSS3005,1,수화의이해,2,월 13:30~15:20 [J118],2,김미원,108,,,,,,전학년,1-4학년,,성적평가:S/U,
2017 학년도,1학기,학부,전인교육원,HSS3011,1,영어토론세미나,3,"화,목 10:30~11:45 [J102]",3,"Willers, Arthur Gregory",179,O,,,,,"2,3,4학년",2-4학년,,상대평가 예외,
2017 학년도,1학기,학부,전인교육원,HSS3012,1,동서고전세미나,3,월 16:30~19:15 [J118],3,"이임찬, 서동욱, 이상섭, 석기용, Kim, Halla, 박병준, 김산춘",107,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,HSS3014,1,신입생세미나,1,금 16:30~18:30 [RA204],2,"이태수, 이승엽, 박정열",19,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",기계공학전공 전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,2,신입생세미나,1,금 16:30~18:30 [RA204],2,"정시영, 최범규, 김동철",19,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",기계공학전공 전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,3,신입생세미나,1,금 16:30~18:30 [RA204],2,"전도영, 정현용, 신충수",19,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",기계공학전공 전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,4,신입생세미나,1,금 16:30~18:30 [RA204],2,"김낙수, 손기헌, 정봉근",17,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",기계공학전공 전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,5,신입생세미나,1,금 16:30~18:30 [RA204],2,"이형일, 이철수, 김원정",19,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",기계공학전공 전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,6,신입생세미나,1,목 15:00~16:40 [K504],2,정명화,35,,,,,,1학년,1학년,물리학전공(가능),"신입생만 수강가능, 성적평가:S/U",격주수업/SU과목/물리학과신입생전용반
2017 학년도,1학기,학부,전인교육원,HSS3014,7,신입생세미나,1,월 18:00~19:45 [K306],2,정광환,30,,,,,,1학년,1학년,생명과학전공(가능),"신입생만 수강가능, 성적평가:S/U",*생명과학 전공 1학년생 및 생명과학전공에 관심있는 1학년생
2017 학년도,1학기,학부,전인교육원,HSS3014,8,신입생세미나,1,월 18:00~19:45 [K406],2,이갑열,27,,,,,,1학년,1학년,생명과학전공(가능),"신입생만 수강가능, 성적평가:S/U",*생명과학 전공 1학년생 및 생명과학전공에 관심있는 1학년생
2017 학년도,1학기,학부,전인교육원,HSS3014,10,신입생세미나,1,수 16:30~17:45 [R404],1.5,지용,20,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","수강승인(공학부:705-8629), 전자공학과 1학년 대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,11,신입생세미나,1,수 16:30~17:45 [R404],1.5,김경환,25,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","수강승인(공학부:705-8629), 전자공학과 1학년 대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,12,신입생세미나,1,수 16:30~17:45 [R404],1.5,유양모,15,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","수강승인(공학부:705-8629), 전자공학과 1학년 대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,13,신입생세미나,1,수 16:30~17:45 [R404],1.5,이행선,19,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","수강승인(공학부:705-8629), 전자공학과 1학년 대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,14,신입생세미나,1,수 16:30~17:45 [R404],1.5,정옥현,31,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","수강승인(공학부:705-8629), 전자공학과 1학년 대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,15,신입생세미나,1,,,"박수용, 양지훈, 장형수",19,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,16,신입생세미나,1,,,"낭종호, 박성용, 박운상",22,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,17,신입생세미나,1,,,"박석, 임종석, 김영재",19,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,18,신입생세미나,1,,,"임인성, 김세준",13,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,19,신입생세미나,1,,,"최명환, 정성원",13,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,20,신입생세미나,1,,,"오경환, 김지환",15,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,21,신입생세미나,1,,,"서정연, 김주호, 김승욱",18,,O,,O,,,1학년,,"신입생만 수강가능, 성적평가:S/U",컴퓨터공학전공만 가능/수강승인
2017 학년도,1학기,학부,전인교육원,HSS3014,22,신입생세미나,1,,,김충익,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",화공생명공학전공 학생 수강
2017 학년도,1학기,학부,전인교육원,HSS3014,23,신입생세미나,1,,,김정욱,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",화공생명공학전공 학생 수강
2017 학년도,1학기,학부,전인교육원,HSS3014,24,신입생세미나,1,,,하경수,23,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",화공생명공학전공 학생 수강
2017 학년도,1학기,학부,전인교육원,HSS3014,25,신입생세미나,1,,,이종석,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",화공생명공학전공 학생 수강
2017 학년도,1학기,학부,전인교육원,HSS3014,26,신입생세미나,1,,,나정걸,21,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U",화공생명공학전공 학생 수강
2017 학년도,1학기,학부,전인교육원,HSS3014,27,신입생세미나,1,화 16:30~18:30 [K306],2,성봉준,25,,,,,,1학년,1학년,화학전공(가능),"신입생만 수강가능, 성적평가:S/U",화학과 신입생 대상과목 3/7일부터 시작하며 2주에 1번 2시간씩 수업진행
2017 학년도,1학기,학부,전인교육원,HSS3014,28,신입생세미나,1,화 18:30~20:00,1.5,사공용,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,29,신입생세미나,1,화 18:30~20:00,1.5,최인,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,30,신입생세미나,1,화 18:30~20:00,1.5,정재식,23,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,31,신입생세미나,1,화 18:30~20:00,1.5,왕규호,21,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,32,신입생세미나,1,화 18:30~20:00,1.5,이영훈,21,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,33,신입생세미나,1,화 18:30~20:00,1.5,김도영,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,34,신입생세미나,1,화 18:30~20:00,1.5,전현배,22,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,35,신입생세미나,1,수 18:30~20:00,1.5,허정,21,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3014,36,신입생세미나,1,화 18:30~20:00,1.5,박정수,15,,,,O,,1학년,1학년,,"신입생만 수강가능, 성적평가:S/U","28~36반,수강승인(705-8179)경제학전공 1학년대상"
2017 학년도,1학기,학부,전인교육원,HSS3016,1,진로탐색,1,화 15:00~16:15 [K202],1.5,"원재환, 최성욱",186,,,,,,"1,2학년",1-2학년,,"구 현대사회와자기계발(SHU4030)의 대체과목, S/U과목",- 수업운영은 전문강사의 팀티칭- S/U 과목임
2017 학년도,1학기,학부,전인교육원,HSS3019,1,세계를간다,2,,,박혜윤,9,,,,O,,,1-4학년,,"수강승인과목(문의:이냐시오:705-8944), S/U평가 과목",승인과목
2017 학년도,1학기,학부,전인교육원,HSS3021,1,인간과지성,2,수 15:00~17:45 [J302],3,임상우,227,,,,,,전학년,1-4학년,,과목평가:S/U,
2017 학년도,1학기,학부,전인교육원,LAU4003,1,언어의이해,3,"화,목 12:00~13:15 [J108]",3,김한별,26,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4004,1,한문의이해,3,"화,목 10:30~11:45 [J307]",3,김수진,40,,,,,,전학년,1-4학년,,구 생활한문과시사한자(LCU4056)의 대체과목,기초 과목이므로 한문 지식이 낮은 학생도 수강 가능함.
2017 학년도,1학기,학부,전인교육원,LAU4009,1,실무논술작법,3,월 13:30~14:45 / 금 12:00~13:15 [J106],3,김남미,16,,,,,,전학년,1-4학년,,,"3,4학년 권장"
2017 학년도,1학기,학부,전인교육원,LAU4012,1,그리스로마신화,3,"화,목 12:00~13:15 [J325]",3,나혜숙,24,,,,,,전학년,1-4학년,,구 신화와상징(ETU4017)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LAU4014,1,한국미술의역사와감상,3,월 13:30~16:15 [X353],3,최경화,36,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4015,1,서양미술의역사와감상,3,수 10:30~13:15 [K202],3,전한호,179,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4017,1,현대패션의이해,3,"화,목 16:30~17:45 [K305]",3,노주현,35,,,,,,전학년,1-4학년,,(구 디자인과복식사),
2017 학년도,1학기,학부,전인교육원,LAU4020,1,한국음악의역사와감상,3,화 13:30~16:15 [K507],3,김유석,14,,,,,,"1,2,3학년",1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4029,1,세계음악과문화의이해,3,금 10:30~13:15 [K404],3,김주연,63,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4032,1,뮤지컬의이해,3,금 15:00~17:45 [DB102],3,정태진,35,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4034,1,대학합창,2,"화,목 10:30~11:45 [DB101]",3,김은실,75,,,,,,전학년,1-4학년,,성적평가:S/U,"수강신청 마감된 후, 여학생에 한해 eunidabin@hotmail.com으로 추가허락 신청, 첫 수업에 수강허가서 가져오시면 수강 가능"
2017 학년도,1학기,학부,전인교육원,LAU4035,1,사진의이해,2,월 09:00~11:45 [D201],3,강승진,31,,,,,,전학년,1-4학년,,S/U평가과목,DSLR 또는 미러리스카메라 준비가능한 학생
2017 학년도,1학기,학부,전인교육원,LAU4038,1,동양미술의이해,3,"화,목 09:00~10:15 [D402]",3,장수민,22,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LAU4041,1,단소실습,1,월 12:00~13:50,2,김동근,54,,,,,,전학년,1-4학년,,S/U과목,강의실 : 스티브김홀(엠마오관 내)
2017 학년도,1학기,학부,전인교육원,LAU4044,1,기호학으로문화읽기,3,"화,목 15:00~16:15 [J108]",3,황인순,29,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,1,독일언어와문화I,3,월 09:00~10:15 / 수 10:30~11:45 [J325],3,장순란,19,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,2,독일언어와문화I,3,"화,목 09:00~10:15 [J219]",3,송완용,23,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,3,독일언어와문화I,3,월 12:00~13:15 / 금 10:30~11:45 [J215],3,이승희,26,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,4,독일언어와문화I,3,"화,목 12:00~13:15 [J217]",3,김형민,43,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,5,독일언어와문화I,3,"화,목 13:30~14:45 [J217]",3,조한렬,37,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,6,독일언어와문화I,3,"수,금 13:30~14:45 [J217]",3,이민수,34,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,7,독일언어와문화I,3,월 15:00~16:15 / 수 16:30~17:45 [J215],3,조원규,24,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,8,독일언어와문화I,3,"화,목 16:30~17:45 [J215]",3,성현숙,32,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2001,9,독일언어와문화I,3,"수,금 15:00~16:15 [J217]",3,허정화,34,,,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,LCS2002,1,독일언어와문화II,3,"화,목 13:30~14:45 [J215]",3,성현숙,20,,,,,,전학년,1-2학년,,독일문화기행 대체과목,
2017 학년도,1학기,학부,전인교육원,LCS2003,1,프랑스언어와문화I,3,월 09:00~10:15 / 수 10:30~11:45 [J217],3,조지숙,28,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,2,프랑스언어와문화I,3,월 09:00~10:15 / 수 10:30~11:45 [J207],3,전재연,20,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,3,프랑스언어와문화I,3,월 10:30~11:45 / 수 12:00~13:15 [J207],3,전재연,28,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,4,프랑스언어와문화I,3,"화,목 09:00~10:15 [J202]",3,이수련,21,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,5,프랑스언어와문화I,3,"화,목 10:30~11:45 [J215]",3,김이정,27,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,6,프랑스언어와문화I,3,"화,목 13:30~14:45 [J202]",3,임애리,25,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,8,프랑스언어와문화I,3,"화,목 16:30~17:45 [J207]",3,임애리,19,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,9,프랑스언어와문화I,3,"수,금 09:00~10:15 [J217]",3,조지숙,24,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2003,10,프랑스언어와문화I,3,"수,금 13:30~14:45 [J207]",3,이충민,26,,,,,,전학년,1학년,,"전분반초급자전용(비초보자:특별시험응시요망,수강시불이익부과)",
2017 학년도,1학기,학부,전인교육원,LCS2004,1,프랑스언어와문화II,3,"화,목 12:00~13:15 [J317]",3,권현정,13,,,,,,전학년,1학년,,"전분반초급자전용, 구 프랑스문화기행 대체과목",
2017 학년도,1학기,학부,전인교육원,LCS2005,1,중국언어와문화I,3,"화,목 12:00~13:15 [J215]",3,박연화,29,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,2,중국언어와문화I,3,"화,목 12:00~13:15 [J219]",3,이경하,28,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,3,중국언어와문화I,3,월 12:00~13:15 / 금 10:30~11:45 [J112],3,정다훈,14,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,4,중국언어와문화I,3,월 13:30~14:45 / 금 12:00~13:15 [J215],3,박지영,29,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,5,중국언어와문화I,3,월 10:30~11:45 / 수 12:00~13:15 [J202],3,권도경,31,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,6,중국언어와문화I,3,월 13:30~14:45 / 금 12:00~13:15 [J217],3,문영희,27,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2005,7,중국언어와문화I,3,월 15:00~16:15 / 수 16:30~17:45 [J207],3,이종금,23,,,,,,전학년,1학년,,"원어민,특기자 수강불가(수강 시 불이익부과)","원어민,특기자 수강불가(수강 시 불이익부과)"
2017 학년도,1학기,학부,전인교육원,LCS2007,1,일본언어와문화I,3,"수,금 09:00~10:15 [J215]",3,최은희,35,,,,,,전학년,1-4학년,,구 초급일본어I(LCU4053)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LCS2007,2,일본언어와문화I,3,월 12:00~13:15 / 금 10:30~11:45 [J219],3,신미영,43,,,,,,전학년,1-4학년,,구 초급일본어I(LCU4053)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LCS2007,3,일본언어와문화I,3,"화,목 13:30~14:45 [RA308]",3,서명진,50,,,,,,전학년,1-4학년,,구 초급일본어I(LCU4053)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LCS2007,4,일본언어와문화I,3,"화,목 09:00~10:15 [J215]",3,변정현,43,,,,,,전학년,1-4학년,,구 초급일본어I(LCU4053)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LCS2007,5,일본언어와문화I,3,월 15:00~16:15 / 수 16:30~17:45 [J327],3,송현아,40,,,,,,전학년,1-4학년,,구 초급일본어I(LCU4053)의 대체과목,
2017 학년도,1학기,학부,전인교육원,LCU4017,1,비즈니스영어연습,3,"화,목 13:30~14:45 [J116]",3,채현순,28,O,,,,,"2,3,4학년",2-4학년,,구 실무영어,
2017 학년도,1학기,학부,전인교육원,LCU4021,1,초급라틴어,3,월 10:30~11:45 / 수 12:00~13:15 [D402],3,이규성,26,,,,,,전학년,1-4학년,,,60명 인원제한
2017 학년도,1학기,학부,전인교육원,LCU4030,1,초급스페인어,3,"화,목 13:30~14:45 [MA402]",3,"Gachoka, Clement Kinyua",16,O,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCU4035,1,초급러시아어,3,금 13:30~16:15 [X231],3,서승현,42,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCU4039,1,러시아사회와문화,3,"화,목 10:30~11:45 [X353]",3,서광진,19,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCU4060,1,현대프랑스사회의갈등과통합,3,"수,금 15:00~16:15 [J315]",3,전종호,20,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCU4103,1,기본영어,3,"수,금 15:00~16:15 [J116]",3,김영나,25,O,,,,,전학년,1학년,,"구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생","인문계열전체 및 지식융합부 전용/개강 첫 주, 각 반에서 COR1003/1005/LCU4103으로 분반 재배정할 수 있음"
2017 학년도,1학기,학부,전인교육원,LCU4103,2,기본영어,3,"수,금 13:30~14:45 [J110]",3,조혜연,26,O,,,,,전학년,1학년,,"구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생",
2017 학년도,1학기,학부,전인교육원,LCU4103,3,기본영어,3,월 10:30~11:45 / 수 12:00~13:15 [J215],3,이주영,22,O,,,,,전학년,1학년,,"구 기본영어III,중핵필수(COR1003)의 수강준비를 위해 필요한 학생",중핵필수 글로벌의사소통의 수강준비를 위해 필요한 학생 대상
2017 학년도,1학기,학부,전인교육원,LCU4105,1,초급아랍어,3,월 10:30~11:45 / 수 12:00~13:15 [D202],3,김재희,29,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LCU4106,1,현대중동이해,3,"화,목 09:00~10:15 [J107]",3,박현도,54,,,,,,전학년,1-4학년,,,1-4학년
2017 학년도,1학기,학부,전인교육원,LCU4107,1,튜터링을통한글쓰기능력신장,2,"수,금 13:30~14:45 [X353]",3,공성수,45,,,,,,"2,3,4학년",2-4학년,,성적평가:S/U,"성적평가:S/U, 2-4학년"
2017 학년도,1학기,학부,전인교육원,LCU4107,2,튜터링을통한글쓰기능력신장,2,"수,금 15:00~16:15 [X353]",3,공성수,40,,,,,,"2,3,4학년",2-4학년,,성적평가:S/U,"성적평가:S/U, 2-4학년"
2017 학년도,1학기,학부,전인교육원,LCU4108,1,영어발음워크숍,3,"화,목 15:00~16:15 [J204]",3,Yoo Isaiah WonHo,20,O,,,,,"2,3,4학년",1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LED3010,1,발표와토론,3,월 15:00~16:15 / 수 16:30~17:45 [J313],3,홍승희,11,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LED3010,2,발표와토론,3,"화,목 15:00~16:15 [J128]",3,오윤정,26,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,LED3015,1,자기브랜드리더십,3,월 10:30~13:15 [K509],3,최혜림,22,,,,,,전학년,1-4학년,,,1~4학년
2017 학년도,1학기,학부,전인교육원,ROT4001,1,무관후보생교육I,3,"화,목 09:00~11:45 [RA204]",5,,24,,,,,,3학년,3학년,,,
2017 학년도,1학기,학부,전인교육원,ROT4003,1,무관후보생교육III,3,"화,목 09:00~11:45 [RA514]",5,,23,,,,,,4학년,4학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2001,1,현대사회의이해,3,월 12:00~13:15 / 금 10:30~11:45 [D202],3,전승봉,97,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2001,2,현대사회의이해,3,"화,목 10:30~11:45 [DB102]",3,차은정,91,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2002,1,한국과세계,3,"화,목 12:00~13:15 [D301]",3,전재호,62,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2002,2,한국과세계,3,월 13:30~14:45 / 금 12:00~13:15 [K202],3,서복경,161,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2002,3,한국과세계,3,"수,금 13:30~14:45 [K202]",3,이지호,150,,O,,,,전학년,1학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2003,1,커뮤니케이션과사회,3,"화,목 16:30~17:45 [K503]",3,박영흠,96,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2004,1,경제와사회,3,"화,목 10:30~11:45 [K503]",3,변기석,93,,O,,,,전학년,1-2학년,"경제학부,경영학부(불가능)","경제학, 경영학 전공학생 수강불가(구 시장경제의이해 대체과목)",
2017 학년도,1학기,학부,전인교육원,SHS2005,1,법과공학,3,금 16:30~19:15 [D202],3,이수진,75,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2005,2,법과공학,3,수 13:30~16:15 [DB102],3,권세진,94,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2005,3,법과공학,3,금 16:30~19:15 [DB101],3,안재형,91,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2005,4,법과공학,3,금 10:30~13:15 [DB102],3,권세진,99,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2005,5,법과공학,3,월 15:00~17:45 [DB102],3,강기봉,156,,O,,,,전학년,1-2학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2006,1,기업과경영의이해,3,"화,목 12:00~13:15 [MA204]",3,이지운,72,,O,,,,전학년,1-2학년,,구 기업과공학(교과목명변경),
2017 학년도,1학기,학부,전인교육원,SHS2006,2,기업과경영의이해,3,"월,금 16:30~17:45 [MA204]",3,이은영,32,,O,,,,전학년,1-2학년,,구 기업과공학(교과목명변경),
2017 학년도,1학기,학부,전인교육원,SHS2007,1,생활속의심리학,3,"화,목 13:30~14:45 [J107]",3,한기백,61,O,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHS2007,2,생활속의심리학,3,"화,목 15:00~16:15 [D202]",3,강재연,65,,O,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4001,1,북한의이해와통일후한국,3,"화,목 09:00~10:15 [DB101]",3,정영철,67,,,,,,전학년,1-4학년,,"구 통일과민족의미래, 구 북한의이해의 대체과목",
2017 학년도,1학기,학부,전인교육원,SHU4006,1,인권과정의,3,"화,목 15:00~16:15 [J321]",3,김녕,17,,,,,,전학년,1-4학년,,구 정의와평화(SHU4005)의 대체과목,
2017 학년도,1학기,학부,전인교육원,SHU4016,1,현대사회와복지국가,3,"화,목 16:30~17:45 [D502]",3,문진영,19,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4019,1,삶과교육,3,월 10:30~11:45 / 수 12:00~13:15 [D412],3,곽진숙,24,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4024,1,결혼준비특강,3,월 10:30~11:45 / 수 12:00~13:15 [K503],3,김영희,61,,,,,,"2,3,4학년",1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4031,1,인권과교육,3,"화,목 12:00~13:15 [J327]",3,김녕,27,,,,,,전학년,1-4학년,,,
2017 학년도,1학기,학부,전인교육원,SHU4050,1,국제개발협력의이해,3,수 15:00~17:45 [J307],3,김동택,64,,,,,,전학년,1-4학년,,과목평가:S/U,
2017 학년도,1학기,학부,전인교육원,SHU4052,1,세계대전의이해,3,"수,금 15:00~16:15 [K201]",3,이장욱,146,,,,,,전학년,1-4학년,,"구 현대세계와전쟁(SHU4049), 문명의충돌(SHU4012)의 대체과목",
